date,country,confirmed_cases,deaths,recovered,vaccinations,vaccinated_pct
2023-06-14,Australia,89,0,82,259539,90.0
2023-06-15,Australia,95,0,71,236235,90.0
2023-06-16,Australia,81,0,69,223796,90.0
2023-06-17,Australia,87,0,76,211957,90.0
2023-06-18,Australia,91,1,85,237773,90.0
2023-06-19,Australia,90,0,75,256220,90.0
2023-06-20,Australia,83,0,69,272158,90.0
2023-06-21,Australia,85,0,74,241310,90.0
2023-06-22,Australia,88,1,69,222621,90.0
2023-06-23,Australia,82,1,59,254642,90.0
2023-06-24,Australia,79,1,70,220944,90.0
2023-06-25,Australia,87,1,70,255463,90.0
2023-06-26,Australia,86,1,77,249871,90.0
2023-06-27,Australia,80,1,60,211047,90.0
2023-06-28,Australia,81,1,67,226300,90.0
2023-06-29,Australia,86,0,75,199314,90.0
2023-06-30,Australia,82,0,73,233658,90.0
2023-07-01,Australia,83,0,65,240659,90.0
2023-07-02,Australia,79,1,58,224235,90.0
2023-07-03,Australia,84,0,69,225905,90.0
2023-07-04,Australia,79,0,62,239899,90.0
2023-07-05,Australia,78,0,65,276124,90.0
2023-07-06,Australia,81,1,68,227486,90.0
2023-07-07,Australia,82,1,63,229869,90.0
2023-07-08,Australia,81,0,59,262653,90.0
2023-07-09,Australia,78,1,55,242569,90.0
2023-07-10,Australia,72,0,64,243341,90.0
2023-07-11,Australia,79,0,61,256652,90.0
2023-07-12,Australia,82,1,70,212172,90.0
2023-07-13,Australia,74,0,53,269482,90.0
2023-07-14,Australia,68,0,54,192511,90.0
2023-07-15,Australia,71,0,62,218615,90.0
2023-07-16,Australia,78,0,62,281347,90.0
2023-07-17,Australia,65,0,56,205084,90.0
2023-07-18,Australia,73,0,57,238327,90.0
2023-07-19,Australia,73,1,53,238731,90.0
2023-07-20,Australia,66,1,56,214033,90.0
2023-07-21,Australia,69,1,49,249134,90.0
2023-07-22,Australia,71,0,50,248345,90.0
2023-07-23,Australia,69,0,54,274449,90.0
2023-07-24,Australia,80,1,71,246285,90.0
2023-07-25,Australia,71,1,61,260620,90.0
2023-07-26,Australia,67,0,59,265005,90.0
2023-07-27,Australia,68,1,52,225671,90.0
2023-07-28,Australia,64,0,54,241998,90.0
2023-07-29,Australia,61,1,47,250083,90.0
2023-07-30,Australia,67,0,48,280515,90.0
2023-07-31,Australia,66,0,53,256274,90.0
2023-08-01,Australia,64,0,56,235608,90.0
2023-08-02,Australia,61,0,53,255349,90.0
2023-08-03,Australia,58,0,48,236632,90.0
2023-08-04,Australia,64,1,52,225751,90.0
2023-08-05,Australia,57,0,51,233404,90.0
2023-08-06,Australia,64,0,51,219622,90.0
2023-08-07,Australia,56,0,50,222430,90.0
2023-08-08,Australia,54,0,45,270937,90.0
2023-08-09,Australia,54,1,38,246199,90.0
2023-08-10,Australia,56,0,50,234697,90.0
2023-08-11,Australia,56,0,44,234920,90.0
2023-08-12,Australia,50,0,42,241514,90.0
2023-08-13,Australia,57,0,48,232002,90.0
2023-08-14,Australia,51,0,44,234045,90.0
2023-08-15,Australia,51,0,39,242058,90.0
2023-08-16,Australia,47,0,42,257358,90.0
2023-08-17,Australia,48,0,43,242325,90.0
2023-08-18,Australia,46,0,33,264145,90.0
2023-08-19,Australia,48,0,37,224862,90.0
2023-08-20,Australia,38,0,35,222137,90.0
2023-08-21,Australia,45,0,34,223097,90.0
2023-08-22,Australia,44,0,32,214966,90.0
2023-08-23,Australia,45,0,35,248046,90.0
2023-08-24,Australia,40,0,32,256535,90.0
2023-08-25,Australia,47,0,39,226873,90.0
2023-08-26,Australia,39,0,34,256547,90.0
2023-08-27,Australia,37,0,33,269557,90.0
2023-08-28,Australia,43,0,34,216108,90.0
2023-08-29,Australia,37,0,29,293914,90.0
2023-08-30,Australia,35,0,25,239607,90.0
2023-08-31,Australia,33,0,27,250615,90.0
2023-09-01,Australia,33,0,24,251976,90.0
2023-09-02,Australia,33,0,28,193032,90.0
2023-09-03,Australia,27,0,22,270084,90.0
2023-09-04,Australia,38,0,34,232279,90.0
2023-09-05,Australia,36,0,33,225599,90.0
2023-09-06,Australia,25,0,18,240553,90.0
2023-09-07,Australia,33,0,26,271895,90.0
2023-09-08,Australia,26,0,21,252325,90.0
2023-09-09,Australia,33,0,27,250006,90.0
2023-09-10,Australia,25,0,18,198715,90.0
2023-09-11,Australia,32,0,26,275501,90.0
2023-09-12,Australia,23,0,21,302047,90.0
2023-09-13,Australia,24,0,23,267625,90.0
2023-09-14,Australia,24,0,19,204711,90.0
2023-09-15,Australia,29,0,26,279797,90.0
2023-09-16,Australia,22,0,18,184447,90.0
2023-09-17,Australia,23,0,19,202054,90.0
2023-09-18,Australia,18,0,12,247029,90.0
2023-09-19,Australia,25,0,18,271134,90.0
2023-09-20,Australia,16,0,14,279050,90.0
2023-09-21,Australia,12,0,10,243814,90.0
2023-09-22,Australia,16,0,12,258574,90.0
2023-09-23,Australia,10,0,8,234220,90.0
2023-09-24,Australia,18,0,14,299672,90.0
2023-09-25,Australia,13,0,10,229205,90.0
2023-09-26,Australia,11,0,11,241649,90.0
2023-09-27,Australia,9,0,7,269198,90.0
2023-09-28,Australia,14,0,13,263831,90.0
2023-09-29,Australia,12,0,9,277203,90.0
2023-09-30,Australia,13,0,10,305106,90.0
2023-10-01,Australia,11,0,9,257166,90.0
2023-10-02,Australia,8,0,7,259766,90.0
2023-10-03,Australia,4,0,3,244023,90.0
2023-10-04,Australia,6,0,6,234283,90.0
2023-10-05,Australia,1,0,1,243420,90.0
2023-10-06,Australia,3,0,3,241131,90.0
2023-10-07,Australia,6,0,4,323388,90.0
2023-10-08,Australia,4,0,3,219930,90.0
2023-10-09,Australia,4,0,3,247979,90.0
2023-10-10,Australia,1,0,0,228860,90.0
2023-10-11,Australia,6,0,6,252127,90.0
2023-10-12,Australia,2,0,2,248064,90.0
2023-10-13,Australia,6,0,6,257207,90.0
2023-10-14,Australia,1,0,0,284947,90.0
2023-10-15,Australia,3,0,2,249904,90.0
2023-10-16,Australia,1,0,0,283930,90.0
2023-10-17,Australia,1,0,0,254819,90.0
2023-10-18,Australia,1,0,0,233010,90.0
2023-10-19,Australia,4,0,3,246203,90.0
2023-10-20,Australia,3,0,2,253185,90.0
2023-10-21,Australia,1,0,0,289499,90.0
2023-10-22,Australia,1,0,0,280238,90.0
2023-10-23,Australia,1,0,0,255634,90.0
2023-10-24,Australia,1,0,0,251755,90.0
2023-10-25,Australia,1,0,0,217663,90.0
2023-10-26,Australia,1,0,0,262252,90.0
2023-10-27,Australia,1,0,0,286815,90.0
2023-10-28,Australia,1,0,0,220114,90.0
2023-10-29,Australia,1,0,0,248804,90.0
2023-10-30,Australia,1,0,0,268523,90.0
2023-10-31,Australia,1,0,0,262582,90.0
2023-11-01,Australia,1,0,0,262673,90.0
2023-11-02,Australia,1,0,0,244292,90.0
2023-11-03,Australia,1,0,0,359112,90.0
2023-11-04,Australia,1,0,0,245033,90.0
2023-11-05,Australia,1,0,0,230844,90.0
2023-11-06,Australia,1,0,0,278982,90.0
2023-11-07,Australia,1,0,0,284831,90.0
2023-11-08,Australia,1,0,0,285748,90.0
2023-11-09,Australia,1,0,0,257275,90.0
2023-11-10,Australia,1,0,0,241484,90.0
2023-11-11,Australia,1,0,0,291553,90.0
2023-11-12,Australia,1,0,0,290367,90.0
2023-11-13,Australia,1,0,0,260056,90.0
2023-11-14,Australia,1,0,0,201267,90.0
2023-11-15,Australia,1,0,0,276480,90.0
2023-11-16,Australia,1,0,0,303147,90.0
2023-11-17,Australia,1,0,0,263902,90.0
2023-11-18,Australia,1,0,0,308075,90.0
2023-11-19,Australia,1,0,0,266813,90.0
2023-11-20,Australia,1,0,0,270744,90.0
2023-11-21,Australia,1,0,0,311446,90.0
2023-11-22,Australia,1,0,0,235120,90.0
2023-11-23,Australia,1,0,0,255538,90.0
2023-11-24,Australia,1,0,0,285510,90.0
2023-11-25,Australia,1,0,0,259547,90.0
2023-11-26,Australia,1,0,0,242116,90.0
2023-11-27,Australia,1,0,0,254491,90.0
2023-11-28,Australia,1,0,0,248618,90.0
2023-11-29,Australia,1,0,0,318590,90.0
2023-11-30,Australia,1,0,0,249809,90.0
2023-12-01,Australia,1,0,0,267454,90.0
2023-12-02,Australia,1,0,0,295744,90.0
2023-12-03,Australia,1,0,0,234933,90.0
2023-12-04,Australia,1,0,0,267642,90.0
2023-12-05,Australia,1,0,0,304296,90.0
2023-12-06,Australia,1,0,0,221548,90.0
2023-12-07,Australia,1,0,0,286901,90.0
2023-12-08,Australia,1,0,0,245768,90.0
2023-12-09,Australia,1,0,0,220713,90.0
2023-12-10,Australia,1,0,0,259209,90.0
2023-12-11,Australia,1,0,0,275562,90.0
2023-12-12,Australia,1,0,0,323540,90.0
2023-12-13,Australia,1,0,0,282233,90.0
2023-12-14,Australia,1,0,0,253627,90.0
2023-12-15,Australia,1,0,0,266558,90.0
2023-12-16,Australia,1,0,0,299333,90.0
2023-12-17,Australia,1,0,0,259399,90.0
2023-12-18,Australia,1,0,0,245387,90.0
2023-12-19,Australia,1,0,0,287743,90.0
2023-12-20,Australia,1,0,0,230585,90.0
2023-12-21,Australia,1,0,0,291366,90.0
2023-12-22,Australia,1,0,0,273406,90.0
2023-12-23,Australia,1,0,0,282620,90.0
2023-12-24,Australia,1,0,0,236164,90.0
2023-12-25,Australia,1,0,0,260381,90.0
2023-12-26,Australia,1,0,0,242217,90.0
2023-12-27,Australia,1,0,0,309824,90.0
2023-12-28,Australia,1,0,0,288089,90.0
2023-12-29,Australia,1,0,0,227389,90.0
2023-12-30,Australia,1,0,0,284606,90.0
2023-12-31,Australia,1,0,0,280607,90.0
2024-01-01,Australia,1,0,0,257802,90.0
2024-01-02,Australia,1,0,0,307533,90.0
2024-01-03,Australia,1,0,0,325515,90.0
2024-01-04,Australia,1,0,0,267140,90.0
2024-01-05,Australia,1,0,0,208787,90.0
2024-01-06,Australia,1,0,0,286222,90.0
2024-01-07,Australia,1,0,0,307726,90.0
2024-01-08,Australia,1,0,0,187941,90.0
2024-01-09,Australia,1,0,0,300674,90.0
2024-01-10,Australia,1,0,0,235863,90.0
2024-01-11,Australia,1,0,0,276144,90.0
2024-01-12,Australia,1,0,0,255869,90.0
2024-01-13,Australia,1,0,0,275565,90.0
2024-01-14,Australia,1,0,0,269798,90.0
2024-01-15,Australia,1,0,0,268023,90.0
2024-01-16,Australia,1,0,0,307147,90.0
2024-01-17,Australia,1,0,0,240431,90.0
2024-01-18,Australia,1,0,0,316266,90.0
2024-01-19,Australia,1,0,0,246654,90.0
2024-01-20,Australia,1,0,0,283769,90.0
2024-01-21,Australia,1,0,0,269547,90.0
2024-01-22,Australia,3,0,2,241212,90.0
2024-01-23,Australia,2,0,2,283917,90.0
2024-01-24,Australia,5,0,3,278379,90.0
2024-01-25,Australia,1,0,0,304667,90.0
2024-01-26,Australia,7,0,5,293952,90.0
2024-01-27,Australia,6,0,5,277264,90.0
2024-01-28,Australia,1,0,0,280517,90.0
2024-01-29,Australia,12,0,9,189914,90.0
2024-01-30,Australia,9,0,7,277415,90.0
2024-01-31,Australia,11,0,9,245126,90.0
2024-02-01,Australia,11,0,10,309759,90.0
2024-02-02,Australia,11,0,10,271163,90.0
2024-02-03,Australia,10,0,8,325436,90.0
2024-02-04,Australia,10,0,8,271340,90.0
2024-02-05,Australia,11,0,10,247988,90.0
2024-02-06,Australia,10,0,9,230319,90.0
2024-02-07,Australia,14,0,12,308605,90.0
2024-02-08,Australia,11,0,9,270449,90.0
2024-02-09,Australia,19,0,15,270919,90.0
2024-02-10,Australia,19,0,16,250119,90.0
2024-02-11,Australia,17,0,12,291452,90.0
2024-02-12,Australia,17,0,14,281082,90.0
2024-02-13,Australia,14,0,10,266196,90.0
2024-02-14,Australia,18,0,17,286340,90.0
2024-02-15,Australia,19,0,15,299291,90.0
2024-02-16,Australia,19,0,14,264454,90.0
2024-02-17,Australia,17,0,14,336032,90.0
2024-02-18,Australia,24,0,21,285659,90.0
2024-02-19,Australia,19,0,15,243295,90.0
2024-02-20,Australia,22,0,20,283679,90.0
2024-02-21,Australia,19,0,16,311129,90.0
2024-02-22,Australia,23,0,17,349360,90.0
2024-02-23,Australia,28,0,21,229808,90.0
2024-02-24,Australia,21,0,17,260392,90.0
2024-02-25,Australia,31,0,26,276543,90.0
2024-02-26,Australia,32,0,26,270442,90.0
2024-02-27,Australia,28,0,22,263390,90.0
2024-02-28,Australia,32,0,25,261587,90.0
2024-02-29,Australia,33,0,27,295990,90.0
2024-03-01,Australia,32,0,29,338418,90.0
2024-03-02,Australia,29,0,25,271541,90.0
2024-03-03,Australia,32,0,27,248845,90.0
2024-03-04,Australia,30,0,26,255037,90.0
2024-03-05,Australia,33,0,30,268605,90.0
2024-03-06,Australia,37,0,31,248049,90.0
2024-03-07,Australia,32,0,24,249237,90.0
2024-03-08,Australia,39,0,31,284176,90.0
2024-03-09,Australia,40,0,37,255020,90.0
2024-03-10,Australia,41,0,30,368848,90.0
2024-03-11,Australia,44,0,31,339283,90.0
2024-03-12,Australia,41,0,29,251864,90.0
2024-03-13,Australia,36,0,33,313937,90.0
2024-03-14,Australia,43,0,39,318587,90.0
2024-03-15,Australia,41,0,32,320598,90.0
2024-03-16,Australia,42,0,37,307760,90.0
2024-03-17,Australia,49,0,36,280046,90.0
2024-03-18,Australia,45,0,36,280746,90.0
2024-03-19,Australia,48,0,41,305791,90.0
2024-03-20,Australia,43,0,33,327693,90.0
2024-03-21,Australia,43,0,31,334671,90.0
2024-03-22,Australia,50,0,43,275140,90.0
2024-03-23,Australia,48,0,41,320999,90.0
2024-03-24,Australia,49,0,34,314189,90.0
2024-03-25,Australia,55,0,51,333243,90.0
2024-03-26,Australia,51,0,46,307407,90.0
2024-03-27,Australia,51,0,46,326601,90.0
2024-03-28,Australia,49,0,41,243011,90.0
2024-03-29,Australia,56,0,50,243096,90.0
2024-03-30,Australia,52,0,41,277804,90.0
2024-03-31,Australia,57,0,42,296764,90.0
2024-04-01,Australia,53,0,40,216751,90.0
2020-03-01,Japan,95,1,84,0,0.0
2020-03-02,Japan,121,1,93,0,0.0
2020-03-03,Japan,108,1,77,0,0.0
2020-03-04,Japan,107,0,93,0,0.0
2020-03-05,Japan,116,1,101,0,0.0
2020-03-06,Japan,97,1,71,0,0.0
2020-03-07,Japan,117,1,83,0,0.0
2020-03-08,Japan,116,0,89,0,0.0
2020-03-09,Japan,136,2,107,0,0.0
2020-03-10,Japan,140,1,101,0,0.0
2020-03-11,Japan,99,1,81,0,0.0
2020-03-12,Japan,112,2,96,0,0.0
2020-03-13,Japan,130,2,100,0,0.0
2020-03-14,Japan,128,1,104,0,0.0
2020-03-15,Japan,120,1,85,0,0.0
2020-03-16,Japan,121,2,90,0,0.0
2020-03-17,Japan,120,1,97,0,0.0
2020-03-18,Japan,144,0,122,0,0.0
2020-03-19,Japan,140,2,98,0,0.0
2020-03-20,Japan,139,0,113,0,0.0
2020-03-21,Japan,129,1,95,0,0.0
2020-03-22,Japan,143,0,103,0,0.0
2020-03-23,Japan,149,0,112,0,0.0
2020-03-24,Japan,134,0,118,0,0.0
2020-03-25,Japan,118,2,105,0,0.0
2020-03-26,Japan,160,1,151,0,0.0
2020-03-27,Japan,151,2,119,0,0.0
2020-03-28,Japan,140,2,107,0,0.0
2020-03-29,Japan,142,2,117,0,0.0
2020-03-30,Japan,159,2,116,0,0.0
2020-03-31,Japan,164,0,127,0,0.0
2020-04-01,Japan,158,2,111,0,0.0
2020-04-02,Japan,165,0,134,0,0.0
2020-04-03,Japan,179,3,148,0,0.0
2020-04-04,Japan,190,0,178,0,0.0
2020-04-05,Japan,147,1,111,0,0.0
2020-04-06,Japan,186,2,135,0,0.0
2020-04-07,Japan,172,2,149,0,0.0
2020-04-08,Japan,194,3,140,0,0.0
2020-04-09,Japan,165,1,133,0,0.0
2020-04-10,Japan,181,0,167,0,0.0
2020-04-11,Japan,151,1,121,0,0.0
2020-04-12,Japan,191,2,179,0,0.0
2020-04-13,Japan,209,3,189,0,0.0
2020-04-14,Japan,185,0,155,0,0.0
2020-04-15,Japan,192,3,151,0,0.0
2020-04-16,Japan,177,0,140,0,0.0
2020-04-17,Japan,188,3,132,0,0.0
2020-04-18,Japan,205,1,194,0,0.0
2020-04-19,Japan,218,0,205,0,0.0
2020-04-20,Japan,163,1,143,0,0.0
2020-04-21,Japan,185,1,161,0,0.0
2020-04-22,Japan,186,1,153,0,0.0
2020-04-23,Japan,239,3,190,0,0.0
2020-04-24,Japan,189,2,153,0,0.0
2020-04-25,Japan,244,4,178,0,0.0
2020-04-26,Japan,240,4,228,0,0.0
2020-04-27,Japan,229,4,208,0,0.0
2020-04-28,Japan,242,1,214,0,0.0
2020-04-29,Japan,218,3,176,0,0.0
2020-04-30,Japan,223,2,185,0,0.0
2020-05-01,Japan,244,0,206,0,0.0
2020-05-02,Japan,227,4,162,0,0.0
2020-05-03,Japan,250,2,208,0,0.0
2020-05-04,Japan,223,3,202,0,0.0
2020-05-05,Japan,249,3,225,0,0.0
2020-05-06,Japan,207,2,170,0,0.0
2020-05-07,Japan,215,1,153,0,0.0
2020-05-08,Japan,195,0,177,0,0.0
2020-05-09,Japan,217,3,206,0,0.0
2020-05-10,Japan,227,4,167,0,0.0
2020-05-11,Japan,244,2,175,0,0.0
2020-05-12,Japan,233,3,204,0,0.0
2020-05-13,Japan,243,1,198,0,0.0
2020-05-14,Japan,268,0,230,0,0.0
2020-05-15,Japan,255,4,185,0,0.0
2020-05-16,Japan,257,4,220,0,0.0
2020-05-17,Japan,288,3,256,0,0.0
2020-05-18,Japan,269,5,240,0,0.0
2020-05-19,Japan,255,1,202,0,0.0
2020-05-20,Japan,274,0,226,0,0.0
2020-05-21,Japan,274,0,223,0,0.0
2020-05-22,Japan,250,2,225,0,0.0
2020-05-23,Japan,267,4,210,0,0.0
2020-05-24,Japan,241,3,180,0,0.0
2020-05-25,Japan,277,3,259,0,0.0
2020-05-26,Japan,293,5,212,0,0.0
2020-05-27,Japan,258,1,181,0,0.0
2020-05-28,Japan,288,1,225,0,0.0
2020-05-29,Japan,259,3,212,0,0.0
2020-05-30,Japan,305,2,280,0,0.0
2020-05-31,Japan,278,1,209,0,0.0
2020-06-01,Japan,289,3,253,0,0.0
2020-06-02,Japan,256,2,209,0,0.0
2020-06-03,Japan,297,5,250,0,0.0
2020-06-04,Japan,288,4,232,0,0.0
2020-06-05,Japan,308,5,257,0,0.0
2020-06-06,Japan,321,3,241,0,0.0
2020-06-07,Japan,295,1,225,0,0.0
2020-06-08,Japan,306,2,254,0,0.0
2020-06-09,Japan,231,1,209,0,0.0
2020-06-10,Japan,189,3,137,0,0.0
2020-06-11,Japan,228,0,211,0,0.0
2020-06-12,Japan,232,1,193,0,0.0
2020-06-13,Japan,216,1,176,0,0.0
2020-06-14,Japan,205,3,188,0,0.0
2020-06-15,Japan,222,4,173,0,0.0
2020-06-16,Japan,190,1,141,0,0.0
2020-06-17,Japan,247,2,175,0,0.0
2020-06-18,Japan,183,0,142,0,0.0
2020-06-19,Japan,239,1,188,0,0.0
2020-06-20,Japan,197,3,172,0,0.0
2020-06-21,Japan,202,3,165,0,0.0
2020-06-22,Japan,233,2,180,0,0.0
2020-06-23,Japan,209,3,156,0,0.0
2020-06-24,Japan,194,3,146,0,0.0
2020-06-25,Japan,209,0,171,0,0.0
2020-06-26,Japan,224,2,161,0,0.0
2020-06-27,Japan,241,4,226,0,0.0
2020-06-28,Japan,210,0,197,0,0.0
2020-06-29,Japan,231,2,208,0,0.0
2020-06-30,Japan,250,2,232,0,0.0
2020-07-01,Japan,229,2,197,0,0.0
2020-07-02,Japan,243,0,224,0,0.0
2020-07-03,Japan,228,3,179,0,0.0
2020-07-04,Japan,228,1,201,0,0.0
2020-07-05,Japan,229,4,191,0,0.0
2020-07-06,Japan,218,1,165,0,0.0
2020-07-07,Japan,247,0,188,0,0.0
2020-07-08,Japan,246,1,196,0,0.0
2020-07-09,Japan,200,2,173,0,0.0
2020-07-10,Japan,229,1,173,0,0.0
2020-07-11,Japan,243,2,227,0,0.0
2020-07-12,Japan,221,3,204,0,0.0
2020-07-13,Japan,211,0,151,0,0.0
2020-07-14,Japan,200,1,164,0,0.0
2020-07-15,Japan,272,3,218,0,0.0
2020-07-16,Japan,207,0,161,0,0.0
2020-07-17,Japan,218,3,206,0,0.0
2020-07-18,Japan,227,2,176,0,0.0
2020-07-19,Japan,261,4,246,0,0.0
2020-07-20,Japan,239,3,169,0,0.0
2020-07-21,Japan,197,0,164,0,0.0
2020-07-22,Japan,201,3,172,0,0.0
2020-07-23,Japan,243,2,199,0,0.0
2020-07-24,Japan,229,2,205,0,0.0
2020-07-25,Japan,247,1,194,0,0.0
2020-07-26,Japan,257,4,236,0,0.0
2020-07-27,Japan,241,4,186,0,0.0
2020-07-28,Japan,249,4,194,0,0.0
2020-07-29,Japan,239,4,198,0,0.0
2020-07-30,Japan,257,2,224,216,0.26666666666666666
2020-07-31,Japan,202,0,146,376,0.5333333333333333
2020-08-01,Japan,235,0,198,658,0.8
2020-08-02,Japan,282,2,207,1009,1.0666666666666667
2020-08-03,Japan,236,2,190,1171,1.3333333333333333
2020-08-04,Japan,210,3,160,1512,1.6
2020-08-05,Japan,249,1,215,1506,1.8666666666666667
2020-08-06,Japan,226,0,167,1364,2.1333333333333333
2020-08-07,Japan,239,2,206,1816,2.4
2020-08-08,Japan,255,0,180,2334,2.6666666666666665
2020-08-09,Japan,235,4,196,2650,2.9333333333333336
2020-08-10,Japan,289,1,221,2680,3.2
2020-08-11,Japan,236,1,195,2882,3.466666666666667
2020-08-12,Japan,187,3,170,2771,3.7333333333333334
2020-08-13,Japan,248,1,195,3407,4.0
2020-08-14,Japan,250,3,188,3586,4.266666666666667
2020-08-15,Japan,260,3,183,4020,4.533333333333333
2020-08-16,Japan,261,2,242,3649,4.8
2020-08-17,Japan,286,1,204,4536,5.066666666666667
2020-08-18,Japan,249,4,187,5135,5.333333333333333
2020-08-19,Japan,291,0,258,4977,5.6000000000000005
2020-08-20,Japan,218,1,157,4682,5.866666666666667
2020-08-21,Japan,238,0,181,5539,6.133333333333333
2020-08-22,Japan,261,0,187,5626,6.4
2020-08-23,Japan,235,1,172,5808,6.666666666666666
2020-08-24,Japan,278,3,196,5620,6.933333333333334
2020-08-25,Japan,195,2,162,5818,7.199999999999999
2020-08-26,Japan,244,3,202,6405,7.466666666666667
2020-08-27,Japan,266,1,234,5433,7.733333333333333
2020-08-28,Japan,227,2,194,5720,8.0
2020-08-29,Japan,272,1,251,7498,8.266666666666666
2020-08-30,Japan,248,1,186,6651,8.533333333333333
2020-08-31,Japan,301,3,252,6956,8.8
2020-09-01,Japan,263,3,188,6864,9.066666666666666
2020-09-02,Japan,300,2,279,8763,9.333333333333334
2020-09-03,Japan,254,0,215,8039,9.6
2020-09-04,Japan,222,1,167,8376,9.866666666666667
2020-09-05,Japan,246,1,213,8604,10.133333333333335
2020-09-06,Japan,214,4,193,9664,10.4
2020-09-07,Japan,288,4,214,7851,10.666666666666666
2020-09-08,Japan,247,3,187,9037,10.933333333333334
2020-09-09,Japan,240,0,225,8956,11.200000000000001
2020-09-10,Japan,218,0,168,10170,11.466666666666667
2020-09-11,Japan,238,1,208,9600,11.733333333333334
2020-09-12,Japan,246,4,173,8326,12.0
2020-09-13,Japan,235,2,178,11380,12.266666666666666
2020-09-14,Japan,291,1,228,10866,12.533333333333335
2020-09-15,Japan,198,1,161,12164,12.8
2020-09-16,Japan,223,2,182,9581,13.066666666666666
2020-09-17,Japan,274,5,202,11489,13.333333333333332
2020-09-18,Japan,282,4,261,13227,13.600000000000001
2020-09-19,Japan,265,1,204,13039,13.866666666666667
2020-09-20,Japan,224,1,208,11957,14.133333333333333
2020-09-21,Japan,181,3,127,13403,14.399999999999999
2020-09-22,Japan,239,3,187,13050,14.666666666666666
2020-09-23,Japan,291,1,252,12400,14.933333333333334
2020-09-24,Japan,255,3,207,13707,15.2
2020-09-25,Japan,205,1,145,12294,15.466666666666667
2020-09-26,Japan,201,0,147,13340,15.733333333333333
2020-09-27,Japan,276,2,231,12777,16.0
2020-09-28,Japan,257,3,189,12467,16.266666666666666
2020-09-29,Japan,242,3,226,14935,16.53333333333333
2020-09-30,Japan,255,0,229,13699,16.8
2020-10-01,Japan,266,4,242,16930,17.066666666666666
2020-10-02,Japan,281,2,231,14091,17.333333333333336
2020-10-03,Japan,200,3,140,15547,17.6
2020-10-04,Japan,270,2,231,14467,17.866666666666667
2020-10-05,Japan,192,2,171,16022,18.133333333333333
2020-10-06,Japan,295,0,247,12460,18.400000000000002
2020-10-07,Japan,277,4,214,17675,18.666666666666668
2020-10-08,Japan,237,3,192,15534,18.933333333333334
2020-10-09,Japan,232,4,207,15920,19.2
2020-10-10,Japan,305,3,287,12888,19.46666666666667
2020-10-11,Japan,245,4,190,18191,19.733333333333334
2020-10-12,Japan,317,1,298,17519,20.0
2020-10-13,Japan,258,1,237,14247,20.26666666666667
2020-10-14,Japan,265,2,188,16038,20.53333333333333
2020-10-15,Japan,231,2,166,18867,20.8
2020-10-16,Japan,259,4,235,18440,21.066666666666663
2020-10-17,Japan,234,0,216,17196,21.333333333333332
2020-10-18,Japan,321,3,295,17146,21.6
2020-10-19,Japan,262,4,201,18307,21.866666666666667
2020-10-20,Japan,246,3,173,19198,22.133333333333333
2020-10-21,Japan,308,4,220,19194,22.400000000000002
2020-10-22,Japan,252,1,193,18236,22.666666666666664
2020-10-23,Japan,296,3,271,20703,22.933333333333334
2020-10-24,Japan,324,4,228,17777,23.2
2020-10-25,Japan,319,6,270,21042,23.46666666666667
2020-10-26,Japan,312,0,276,20797,23.733333333333334
2020-10-27,Japan,250,3,190,19939,24.0
2020-10-28,Japan,224,0,171,20557,24.266666666666666
2020-10-29,Japan,273,1,213,14352,24.53333333333333
2020-10-30,Japan,256,3,193,26745,24.8
2020-10-31,Japan,259,3,202,18723,25.06666666666667
2020-11-01,Japan,326,1,285,19530,25.333333333333332
2020-11-02,Japan,274,1,207,22469,25.6
2020-11-03,Japan,289,3,235,21339,25.866666666666664
2020-11-04,Japan,261,4,244,23525,26.133333333333333
2020-11-05,Japan,311,1,271,19951,26.400000000000002
2020-11-06,Japan,295,4,217,23723,26.666666666666664
2020-11-07,Japan,274,0,235,22525,26.933333333333334
2020-11-08,Japan,232,2,202,24101,27.200000000000003
2020-11-09,Japan,275,3,238,23045,27.466666666666665
2020-11-10,Japan,329,3,308,23809,27.733333333333334
2020-11-11,Japan,266,4,196,22142,28.0
2020-11-12,Japan,239,4,210,24420,28.266666666666666
2020-11-13,Japan,231,3,204,24416,28.533333333333335
2020-11-14,Japan,272,3,230,25147,28.799999999999997
2020-11-15,Japan,318,1,248,26341,29.066666666666666
2020-11-16,Japan,337,1,266,26226,29.333333333333332
2020-11-17,Japan,312,5,266,24435,29.6
2020-11-18,Japan,347,2,262,24567,29.866666666666667
2020-11-19,Japan,290,1,209,24469,30.133333333333333
2020-11-20,Japan,315,4,263,23379,30.4
2020-11-21,Japan,308,0,266,23487,30.666666666666668
2020-11-22,Japan,311,2,238,23699,30.933333333333334
2020-11-23,Japan,293,5,268,22972,31.200000000000003
2020-11-24,Japan,367,0,267,26978,31.466666666666665
2020-11-25,Japan,356,6,270,22539,31.733333333333334
2020-11-26,Japan,385,4,286,24321,32.0
2020-11-27,Japan,299,1,277,31044,32.266666666666666
2020-11-28,Japan,316,0,235,26401,32.53333333333333
2020-11-29,Japan,259,4,197,27072,32.8
2020-11-30,Japan,296,0,227,29033,33.06666666666666
2020-12-01,Japan,353,2,298,27834,33.333333333333336
2020-12-02,Japan,351,5,249,27492,33.6
2020-12-03,Japan,333,4,257,25102,33.86666666666667
